,term,tfidf,counts,month_yr,term_positive,tfidf_positive,counts_positive,term_neutral,tfidf_neutral,counts_neutral,term_negative,tfidf_negative,counts_negative
2,job jobs,0.016949152542372878,25,5-2017,award excellence,0.014276521728087601,8,job jobs,0.02187226596675415,25,station broken,0.023809523809523808,2
3,deal alstom,0.016948320293164277,41,5-2017,ovation award excellence,0.014276521728087601,8,deal alstom,0.01882893544367111,35,burlington station,0.023809523809523808,2
4,bombardier competitor,0.014661972497660936,41,5-2017,ovation award,0.014276521728087601,8,jobs greenjobs,0.018389769463425604,36,main line,0.0174022396502748,2
5,jobs greenjobs,0.014241857936894088,36,5-2017,excellence iabctoronto,0.006681236308955045,4,green jobs greenjobs,0.018389769463425604,36,bombardier competitor,0.013746434980705375,2
6,green jobs greenjobs,0.014241857936894088,36,5-2017,engage awarded ovation,0.006073113522813972,4,appealing court,0.017972829243612824,27,via torontostar,0.013746434980705375,2
7,appealing court,0.013944375792410521,27,5-2017,awarded ovation,0.006073113522813972,4,bombardier competitor,0.016629660119371763,36,bombardier competitor via,0.013746434980705375,2
8,court loss,0.012434827071838912,24,5-2017,awarded ovation award,0.006073113522813972,4,court loss,0.01604451861817009,24,deal alstom,0.010919874790269818,3
9,buy vehicles,0.010926598810803888,35,5-2017,engage awarded,0.006073113522813972,4,eglinton crosstown,0.013199069766445574,19,bombardier troubles linger,0.010919874790269818,3
10,vehicles bombardier,0.01083355510202251,35,5-2017,deal bombardier rival,0.005100447838981257,4,vehicles bombardier,0.011824459571092228,30,bombardier troubles,0.010919874790269818,3
11,vehicles bombardier competitor,0.010508524307072572,34,5-2017,bombardier rival creative,0.005100447838981257,4,buy vehicles,0.01166067877929164,30,rail deal,0.010919874790269818,3
12,buy vehicles bombardier,0.00982701836455903,32,5-2017,million deal bombardier,0.005100447838981257,4,vehicles bombardier competitor,0.011406027957146282,29,rail deal alstom,0.010919874790269818,3
13,rail deal,0.00631740103458316,25,5-2017,deal bombardier,0.005100447838981257,4,buy vehicles bombardier,0.010520800651677773,27,troubles linger,0.010919874790269818,3
14,light rail deal,0.005961906072262733,24,5-2017,creative solution,0.005100447838981257,4,light rail deal,0.0070823354779961665,21,troubles linger strikes,0.010919874790269818,3
15,rail deal alstom,0.0055895252695099575,23,5-2017,rival creative,0.005100447838981257,4,rail deal,0.0070823354779961665,21,linger strikes,0.010919874790269818,3
16,strikes light,0.00522468603648782,22,5-2017,rival creative solution,0.005100447838981257,4,bypassing bombardier,0.006446363390082143,19,light rail,0.007186851969360814,2
17,strikes light rail,0.00522468603648782,22,5-2017,signs million,0.005100447838981257,4,rail deal alstom,0.006136662674649666,19,light rail deal,0.007186851969360814,2
18,bypassing bombardier,0.005010622578216028,20,5-2017,signs million deal,0.005100447838981257,4,strikes light,0.006136662674649666,19,linger strikes light,0.007186851969360814,2
19,alstom bypassing bombardier,0.0045404253083360414,19,5-2017,million deal,0.005100447838981257,4,strikes light rail,0.006136662674649666,19,strikes light,0.007186851969360814,2
0,greg percy,0.01780008351164606,37,4-2017,greg percy,0.03651434719904355,11,bombardier contract,0.019319930677870634,47,bombardier contract,0.031578947368421054,3
1,bombardier contract,0.01626896546994927,50,4-2017,bombardier wins,0.021739130434782608,4,cancel bombardier,0.01870982189564063,29,financial disaster,0.024909360399053206,3
2,cancel bombardier,0.015276143223523091,30,4-2017,chair luncheon,0.017441750661626645,5,greg percy,0.017098202134524888,26,complete disaster,0.021052631578947368,2
3,rail contract,0.012336861716197836,27,4-2017,coo greg,0.01731602607892235,6,rail contract,0.015224536493955311,27,motoring along,0.021052631578947368,2
4,bruce mccuaig,0.011521877368188214,16,4-2017,coo greg percy,0.01731602607892235,6,bruce mccuaig,0.01364523624834103,15,metrolinxfr ttcnotices,0.018421441959151245,4
5,judge blocks,0.010671862388989239,31,4-2017,presto card,0.016304347826086956,3,contract bombardier,0.012932118614207096,15,metrolinxfr ttcnotices ttchelps,0.018421441959151245,4
6,coo greg,0.009259579756386598,23,4-2017,gas plant,0.009501987887553317,6,judge blocks,0.011788086539054924,30,ttcnotices ttchelps,0.018421441959151245,4
7,coo greg percy,0.009259579756386598,23,4-2017,vital role,0.008491571802745382,3,cancel bombardier contract,0.010962803758685202,19,today bradford,0.017969545065121554,2
8,cancel bombardier contract,0.00912187608071014,20,4-2017,plant innovative,0.008170967013292446,5,coo greg,0.009388885642361436,17,car collision,0.017969545065121554,2
9,judge blocks cancelling,0.007584951809912234,26,4-2017,gas plant innovative,0.008170967013292446,5,coo greg percy,0.009388885642361436,17,rer financial disaster,0.015373396636974453,2
10,blocks cancelling,0.007584951809912234,26,4-2017,crosstown gas plant,0.008170967013292446,5,judge blocks cancelling,0.009192084548185507,25,ttcnotices ttchelps metolinx,0.014082510781359536,3
11,chair luncheon,0.007365226362700035,17,4-2017,crosstown gas,0.008170967013292446,5,blocks cancelling,0.009192084548185507,25,ttchelps metolinx,0.014082510781359536,3
12,cancelling bombardier,0.007205082110519544,25,4-2017,eglinton crosstown gas,0.005976788144486752,4,cancelling bombardier,0.008714642097929453,24,avoid dispute,0.012154742509255278,2
13,blocks cancelling bombardier,0.007205082110519544,25,4-2017,eglinton crosstown,0.005976788144486752,4,blocks cancelling bombardier,0.008714642097929453,24,inappropriately seeking,0.012154742509255278,2
14,plan nix,0.006057045460321228,17,4-2017,innovative battery,0.005976788144486752,4,plan nix,0.007111222543535157,16,avoid dispute resolution,0.012154742509255278,2
15,blocked judge,0.005730395234788573,16,4-2017,innovative battery solution,0.005976788144486752,4,blocked judge,0.007111222543535157,16,pearson price,0.010526315789473684,2
16,contract blocked,0.005592885772663276,16,4-2017,plant innovative battery,0.005976788144486752,4,bombardier rail contract,0.007023739120298408,17,price drop proof,0.010526315789473684,2
17,bombardier contract blocked,0.005592885772663276,16,4-2017,scraps eglinton,0.005976788144486752,4,bombardier rail,0.007023739120298408,17,price drop,0.010526315789473684,2
18,bombardier rail contract,0.00556824886893457,17,4-2017,scraps eglinton crosstown,0.005976788144486752,4,nix million,0.006698105749266907,15,pearson price drop,0.010526315789473684,2
19,bombardier rail,0.00556824886893457,17,4-2017,battery solution,0.005976788144486752,4,bombardier contract blocked,0.006648271554581509,15,waste money,0.010408140597425942,2
0,bruce mccuaig,0.02446867179430895,50,3-2017,bruce mccuaig,0.04424778761061947,10,bruce mccuaig,0.024602069334477027,40,aj ontransit,0.034722222222222224,5
1,eglinton crosstown,0.0144682498839921,31,3-2017,leslie woo,0.02654867256637168,6,light rail,0.014752819377094849,25,says bombardier,0.034722222222222224,5
2,aj ontransit,0.013473528497017035,25,3-2017,gas plant,0.02454008019282957,16,infrastructure bank,0.014619931105995588,30,presto card,0.034722222222222224,5
3,light rail,0.013239026460828647,28,3-2017,reference panel,0.021979772065090653,8,bombardier court,0.013249633340919624,23,claims bombardier,0.015158476564770805,9
4,infrastructure bank,0.012981762155049112,34,3-2017,battery solution,0.020454825916133998,15,aj ontransit,0.0129389650226362,19,wreaked havoc,0.015158476564770805,9
5,via torontostar,0.012571485857970143,28,3-2017,residents reference panel,0.01804406962451109,7,topoli onpoli,0.012218945671046016,18,subway wreaked havoc,0.015158476564770805,9
6,topoli onpoli,0.011775922943078594,22,3-2017,residents reference,0.01804406962451109,7,eglinton crosstown,0.012009788719836321,23,subway wreaked,0.015158476564770805,9
7,cars road,0.010709193147241433,19,3-2017,plant innovative,0.017605657461362754,14,via torontostar,0.011276066170496375,19,scarborough subway wreaked,0.015158476564770805,9
8,bombardier court,0.010659725963978987,24,3-2017,gas plant innovative,0.017605657461362754,14,job jobs,0.011269722013523666,15,scarborough subway,0.015158476564770805,9
9,says bombardier,0.010432596984060651,18,3-2017,crosstown gas plant,0.017605657461362754,14,court battle,0.010158048586792989,22,order claims bombardier,0.015158476564770805,9
10,court battle,0.009844115475785387,24,3-2017,crosstown gas,0.017605657461362754,14,battle bombardier,0.00918794789100338,18,order claims,0.015158476564770805,9
11,battle bombardier,0.009142470816412299,20,3-2017,innovative battery solution,0.016736868989915207,13,cars road,0.008386149447750043,18,havoc order claims,0.015158476564770805,9
12,canada infrastructure bank,0.007514493911347634,23,3-2017,innovative battery,0.016736868989915207,13,canada infrastructure bank,0.008351032019884574,20,havoc order,0.015158476564770805,9
13,canada infrastructure,0.007514493911347634,23,3-2017,plant innovative battery,0.016736868989915207,13,canada infrastructure,0.008351032019884574,20,flop scarborough subway,0.015158476564770805,9
14,gas plant,0.006754374102685632,23,3-2017,scraps crosstown,0.011062300169323015,8,supplier eglinton,0.006693642135627923,15,flop scarborough,0.015158476564770805,9
15,battery solution,0.00433001682212433,18,3-2017,scraps crosstown gas,0.011062300169323015,8,vaughan station,0.005909635385210424,15,flip flop scarborough,0.015158476564770805,9
16,crosstown gas,0.004170326607120752,18,3-2017,via torontostar,0.009337736266235786,7,court battle bombardier,0.005747305808230962,13,flip flop,0.015158476564770805,9
17,gas plant innovative,0.004170326607120752,18,3-2017,battery solution via,0.00814389157462129,6,supplier eglinton crosstown,0.005696752953021444,13,council flip flop,0.015158476564770805,9
18,plant innovative,0.004170326607120752,18,3-2017,solution via,0.00814389157462129,6,approves vaughan,0.005219722227097898,14,council flip,0.015158476564770805,9
19,crosstown gas plant,0.004170326607120752,18,3-2017,solution via torontostar,0.00814389157462129,6,approves vaughan station,0.005219722227097898,14,wreaked havoc order,0.015158476564770805,9
0,fare distance,0.02739744182753292,52,2-2017,fare distance,0.026025309196140253,6,fare distance,0.029129979237366956,42,blaming others,0.03712136334349115,20
1,fare integration,0.02016284144392707,39,2-2017,community charter,0.018957345971563982,4,fare integration,0.022859598175279078,34,stop blaming others,0.03712136334349115,20
2,light rail,0.018938273448723293,41,2-2017,distance based,0.011253092362994094,6,light rail,0.01682165393685978,30,bombardier stop,0.03712136334349115,20
3,via torontostar,0.017289142623584487,39,2-2017,based fares,0.006741408018437791,5,bombardier files,0.015015886264212385,31,bombardier stop blaming,0.03712136334349115,20
4,bombardier files,0.013516364164439418,35,2-2017,distance based fares,0.006741408018437791,5,via torontostar,0.014734224651310046,27,stop blaming,0.03712136334349115,20
5,executive salaries,0.010371116417056674,25,2-2017,fares prestocard finally,0.004504395328373036,4,executive salaries,0.011516653668897212,22,blaming others mistakes,0.03540759450792536,19
6,distance based,0.010284953705528378,35,2-2017,prestocard finally,0.004504395328373036,4,salaries rise,0.01112066416711156,22,others mistakes,0.03540759450792536,19
7,salaries rise,0.009097088660272172,23,2-2017,new distance based,0.004504395328373036,4,distance based,0.010076506182670511,27,via torontostar,0.03048564809762293,9
8,taking court,0.008619688105869243,28,2-2017,new distance,0.004504395328373036,4,taking court,0.009973769500618127,24,light rail,0.02033752706987954,11
9,based fares,0.008116535082415482,31,2-2017,free disability,0.004504395328373036,4,files injunction,0.009861009075269735,23,contract light rail,0.015687029468450762,10
10,files injunction,0.007988651869123335,24,2-2017,finally free disability,0.004504395328373036,4,bombardier files injunction,0.00922855244356135,22,contract light,0.015687029468450762,10
11,distance based fares,0.007768151912807079,30,2-2017,finally free,0.004504395328373036,4,bombardier seeks,0.008817725137435692,22,asks court stop,0.013090705104819156,9
12,bombardier taking,0.007629089539695396,26,2-2017,accessibility aoda,0.004504395328373036,4,bombardier taking,0.00869706074323937,22,court stop,0.013090705104819156,9
13,bombardier taking court,0.007629089539695396,26,2-2017,fares prestocard,0.004504395328373036,4,bombardier taking court,0.00869706074323937,22,court stop cancelling,0.013090705104819156,9
14,bombardier files injunction,0.007496925250348481,23,2-2017,barriers accessibility,0.004504395328373036,4,bombardier seeks injunction,0.008178950533528967,21,cancelling contract light,0.013090705104819156,9
15,bombardier seeks,0.006861048661494685,22,2-2017,disability barriers accessibility,0.004504395328373036,4,seeks injunction,0.008178950533528967,21,cancelling contract,0.013090705104819156,9
16,bombardier seeks injunction,0.006364127102742605,21,2-2017,disability barriers,0.004504395328373036,4,based fares,0.007924918033404133,24,bombardier asks court,0.013090705104819156,9
17,seeks injunction,0.006364127102742605,21,2-2017,based fares prestocard,0.004504395328373036,4,distance based fares,0.007466461615309001,23,stop cancelling,0.013090705104819156,9
18,ponders distance,0.005546009712820371,22,2-2017,barriers accessibility aoda,0.004504395328373036,4,ponders distance,0.006385972874065784,20,stop cancelling contract,0.013090705104819156,9
19,ponders distance based,0.005546009712820371,22,2-2017,prestocard finally free,0.004504395328373036,4,ponders distance based,0.006385972874065784,20,asks court,0.013090705104819156,9
0,job jobs,0.04089581304771178,42,1-2017,thx feedback,0.01807228915662651,3,job jobs,0.049685858719826934,39,printing error,0.04068126742223851,7
1,kathleen wynne,0.018500486854917234,19,1-2017,congrats mark,0.01807228915662651,3,bruce mccuaig,0.02083333333333333,16,kathleen wynne,0.03225806451612903,3
2,bruce mccuaig,0.018500486854917234,19,1-2017,mcallister mark,0.01807228915662651,3,kathleen wynne,0.018229166666666664,14,presto card,0.03225806451612903,3
3,younger workplaces,0.012658227848101267,13,1-2017,great work,0.01807228915662651,3,younger workplaces,0.015200726597239395,12,via torontostar,0.020370184849461462,3
4,cooksville station,0.009737098344693282,10,1-2017,bruce mccuaig,0.01807228915662651,3,cooksville station,0.013020833333333334,10,presto receipt,0.01810948374183751,4
5,printing error,0.009737098344693282,10,1-2017,job jobs,0.014507519822071465,3,community update,0.010416666666666666,8,confronting taboo,0.014993840763439958,3
6,finance jobs,0.007789678675754626,8,1-2017,consultant corporate,0.007847442659420355,3,finance jobs,0.010416666666666666,8,taboo talking suicide,0.014993840763439958,3
7,community update,0.007789678675754626,8,1-2017,acquisition consultant corporate,0.007847442659420355,3,accounting jobs,0.009114583333333332,7,taboo talking,0.014993840763439958,3
8,high quality,0.006210389628786042,11,1-2017,talent acquisition,0.007847442659420355,3,project coordinator,0.008292600020663836,7,confronting taboo talking,0.014993840763439958,3
9,shawn jeffords,0.005415523342292261,9,1-2017,talent acquisition consultant,0.007847442659420355,3,high quality,0.007077211893808245,10,shocked presto,0.010608863769805119,3
10,another high quality,0.00492477514156807,9,1-2017,acquisition consultant,0.007847442659420355,3,another high,0.006545638598933423,9,woman shocked,0.010608863769805119,3
11,another high,0.00492477514156807,9,1-2017,executive salaries,0.00647539130801524,4,another high quality,0.006545638598933423,9,shocked presto receipt,0.010608863769805119,3
12,executive salaries,0.004716017525563104,11,1-2017,boost executive salaries,0.00647539130801524,4,bobbrentto shawn jeffords,0.006444983682689887,7,woman shocked presto,0.010608863769805119,3
13,bobbrentto shawn jeffords,0.004524897050388444,8,1-2017,boost executive,0.00647539130801524,4,bobbrentto shawn,0.006444983682689887,7,says rare printing,0.009937327214424172,3
14,bobbrentto shawn,0.004524897050388444,8,1-2017,opg boost,0.00647539130801524,4,salaries rise,0.0050756050704642225,8,rare printing error,0.009937327214424172,3
15,proposes boost,0.004291345343100552,10,1-2017,opg boost executive,0.00647539130801524,4,boost ceo,0.004121340713492324,7,printing error make,0.009937327214424172,3
16,salaries rise,0.003957806157742897,8,1-2017,executive salaries proposes,0.005245727782521676,3,proposes boost,0.004121340713492324,7,make appear,0.009937327214424172,3
17,boost ceo,0.0039222560427585864,9,1-2017,proposes boost,0.005245727782521676,3,executive salaries,0.0038551053908624615,7,error make appear,0.009937327214424172,3
18,proposes boost ceo,0.0039222560427585864,9,1-2017,salaries proposes,0.005245727782521676,3,rise proposes,0.0038551053908624615,7,error make,0.009937327214424172,3
19,executive salaries rise,0.003045348848338279,7,1-2017,salaries proposes boost,0.005245727782521676,3,salaries rise proposes,0.0038551053908624615,7,rare printing,0.009937327214424172,3
0,auditor general,0.020287360101102537,29,12-2016,great see,0.014492753623188404,3,auditor general,0.02475703826581007,26,talking suicide,0.1008169040365338,39
1,talking suicide,0.014548929454173328,44,12-2016,happy holidays,0.014492753623188404,3,job jobs,0.016409266409266408,17,confronting taboo,0.08879314210446565,36
2,taboo talking,0.012779398341109598,41,12-2016,topoli onpoli,0.014492753623188404,3,finance jobs,0.012548262548262547,13,confronting taboo talking,0.08879314210446565,36
3,confronting taboo,0.012779398341109598,41,12-2016,tax dollars,0.014492753623188404,3,presto card,0.010617760617760617,11,taboo talking suicide,0.08879314210446565,36
4,confronting taboo talking,0.012779398341109598,41,12-2016,judy pfeifer,0.014492753623188404,3,board meeting,0.010387444121592728,11,taboo talking,0.08879314210446565,36
5,taboo talking suicide,0.012432838022909887,40,12-2016,sean yyz,0.014492753623188404,3,plans urban,0.009652509652509652,10,via torontostar,0.04473789511063992,15
6,job jobs,0.012151536812008576,17,12-2016,would great,0.01307781053713308,3,cn cp,0.006999458162611119,14,talking suicide via,0.032755043641297804,12
7,presto card,0.009292351679771264,13,12-2016,union station,0.01307781053713308,3,fire cn cp,0.00520749075969276,12,suicide via,0.032755043641297804,12
8,via torontostar,0.00901650817889554,23,12-2016,community benefits,0.012941190155861405,4,fire cn,0.00520749075969276,12,suicide via torontostar,0.02272738664532254,8
9,cn cp,0.006212390690101762,18,12-2016,benefits program,0.008493038063700668,3,cn cp deals,0.00520749075969276,12,auditor general,0.019230769230769232,3
10,fire cn cp,0.00508543053449169,16,12-2016,community benefits program,0.008493038063700668,3,cp deals,0.00520749075969276,12,struck killed,0.015500739933348913,3
11,fire cn,0.00508543053449169,16,12-2016,making significant investments,0.004830917874396135,3,presto system,0.005099547234805246,14,talking suicide star,0.012534803629285156,3
12,cp deals,0.00508543053449169,16,12-2016,protect presto,0.004830917874396135,3,hit technical,0.0041887720058460766,13,richmond hill,0.011872177799408162,4
13,cn cp deals,0.00508543053449169,16,12-2016,protect presto hackers,0.004830917874396135,3,hit technical glitches,0.0041887720058460766,13,hill line,0.011872177799408162,4
14,presto system,0.004482133765470703,14,12-2016,making significant,0.004830917874396135,3,presto system hit,0.0041887720058460766,13,richmond hill line,0.011872177799408162,4
15,hit technical,0.004124735623941039,14,12-2016,significant investments,0.004830917874396135,3,satisfied presto,0.0041887720058460766,13,fire cn cp,0.01083109021387589,3
16,hit technical glitches,0.004124735623941039,14,12-2016,significant investments protect,0.004830917874396135,3,satisfied presto system,0.0041887720058460766,13,fire cn,0.01083109021387589,3
17,satisfied presto,0.004124735623941039,14,12-2016,investments protect presto,0.004830917874396135,3,system hit,0.0041887720058460766,13,cp deals,0.01083109021387589,3
18,technical glitches,0.004124735623941039,14,12-2016,investments protect,0.004830917874396135,3,system hit technical,0.0041887720058460766,13,line stopped,0.008581251099550788,3
19,presto system hit,0.003814286742885956,13,12-2016,presto hackers,0.004830917874396135,3,technical glitches,0.0041887720058460766,13,hill line stopped,0.008581251099550788,3
0,open house,0.022439585730724982,39,11-2016,topoli onpoli,0.01606425702811245,4,open house,0.02577319587628868,35,threatens cancel,0.05912831628121263,12
1,cancel bombardier,0.01715675830751244,60,11-2016,leslie woo,0.01606425702811245,4,files notice,0.016376999066896256,54,cancel bombardier,0.03658089563283576,13
2,files notice,0.014172016351192356,56,11-2016,rewards generalist,0.01606425702811245,4,cancel bombardier,0.01552265121528409,47,light rail,0.030115443207107916,5
3,job jobs,0.011507479861910244,20,11-2016,share ideas,0.014941161202640834,4,terminate bombardier,0.013524829100631621,44,bombardier lrv,0.01774068656664533,5
4,light rail,0.01120729805302378,29,11-2016,great see,0.014887979040909828,4,notice terminate,0.01287709609540977,40,bombardier lrv contract,0.01774068656664533,5
5,notice terminate,0.01081487310480745,42,11-2016,open house,0.014887979040909828,4,light rail,0.011623245667725947,23,lrv contract,0.01774068656664533,5
6,terminate bombardier,0.010807409603175874,45,11-2016,join us,0.013923093367137094,5,bombardier contract,0.011477032076787222,41,cancel bombardier lrv,0.01774068656664533,5
7,bombardier contract,0.010398005861216243,44,11-2016,investments protect presto,0.010709504685408296,8,lrv contract,0.010203471007784664,32,bombardier deal,0.015813278972135515,6
8,lrv contract,0.009313458216157054,37,11-2016,making significant,0.010709504685408296,8,bombardier lrv,0.009954386038197404,31,fed threatens cancel,0.015813278972135515,6
9,bombardier lrv contract,0.009036351975020805,36,11-2016,making significant investments,0.010709504685408296,8,bombardier lrv contract,0.009954386038197404,31,threatens cancel bombardier,0.015813278972135515,6
10,bombardier lrv,0.009036351975020805,36,11-2016,significant investments,0.010709504685408296,8,terminate bombardier contract,0.009620291111012515,36,fed threatens,0.015813278972135515,6
11,contract worth,0.008084542783978608,40,11-2016,significant investments protect,0.010709504685408296,8,contract worth,0.009504151790406652,38,bombardier deal lrt,0.015813278972135515,6
12,terminate bombardier contract,0.00772410363255638,37,11-2016,presto hackers,0.010709504685408296,8,notice terminate bombardier,0.008756192466254977,34,deal lrt,0.015813278972135515,6
13,cancel bombardier lrv,0.007534296326281257,30,11-2016,protect presto,0.010709504685408296,8,files notice terminate,0.008524855108077588,33,cancel bombardier deal,0.015813278972135515,6
14,notice intent,0.007293036009091826,20,11-2016,protect presto hackers,0.010709504685408296,8,cancel bombardier lrv,0.008019117869626693,25,says way,0.01535082164018839,5
15,notice terminate bombardier,0.007043851328460043,35,11-2016,investments protect,0.010709504685408296,8,bombardier contract worth,0.007990514005920392,31,says way violation,0.01535082164018839,5
16,rail vehicle,0.006995939302710172,20,11-2016,open houses,0.009555860112470404,4,notice intent,0.00644760463220287,19,bombardier says way,0.01535082164018839,5
17,files notice terminate,0.0068610040121136855,34,11-2016,beautify infrastructure,0.00927470311951206,4,intends cancel,0.00635102080175299,19,bombardier says,0.01535082164018839,5
18,bombardier contract worth,0.00644067110473834,32,11-2016,partner beautify infrastructure,0.00927470311951206,4,notice intent cancel,0.006180656080036603,18,way violation,0.01535082164018839,5
19,intends cancel,0.005523868990442854,21,11-2016,partner beautify,0.00927470311951206,4,intent cancel,0.006180656080036603,18,way violation contract,0.01535082164018839,5
0,presto card,0.020777125516791027,33,10-2016,looks like,0.028089887640449437,5,presto card,0.024715020049542454,30,topoli onpoli,0.046511627906976744,4
1,hurontario lrt,0.01740930059180636,21,10-2016,bruce mccuaig,0.02247191011235955,4,hurontario lrt,0.023204419889502757,21,could affected,0.023255813953488372,2
2,air rights,0.015002887322063452,25,10-2016,leslie woo,0.016853932584269662,3,air rights,0.019085733311539125,25,card readers,0.02266708974337464,3
3,bruce mccuaig,0.01290190602073098,16,10-2016,linx award,0.016853932584269662,3,job jobs,0.014364640883977903,13,junction residents frustrated,0.01587885890063385,3
4,job jobs,0.01112061591103507,13,10-2016,would love,0.011917530019997994,3,bruce mccuaig,0.013259668508287295,12,residents frustrated,0.01587885890063385,3
5,topoli onpoli,0.010746066661627795,14,10-2016,would love see,0.011917530019997994,3,counting bombardier,0.008148848973743,18,junction residents,0.01587885890063385,3
6,open house,0.010670904254216764,13,10-2016,bjj canada ontario,0.0063320814800193,4,bombardier new,0.008148848973743,18,east line,0.014584260805425159,3
7,jen keesmaat,0.010401718264178501,13,10-2016,martialarts bjj,0.0063320814800193,4,counting bombardier new,0.007122165215623556,17,fatality says,0.014584260805425159,3
8,readers buses,0.00912779620532543,13,10-2016,martialarts bjj canada,0.0063320814800193,4,lrt lines,0.007122165215623556,17,residual delays,0.014584260805425159,3
9,head says,0.008310459756604386,15,10-2016,mississauga martialarts,0.0063320814800193,4,new lrt,0.007122165215623556,17,via torontostar,0.011817632680084362,2
10,counting bombardier,0.006288533534131806,18,10-2016,mississauga martialarts bjj,0.0063320814800193,4,new lrt lines,0.007122165215623556,17,buses work,0.011817632680084362,2
11,bombardier new,0.006288533534131806,18,10-2016,safe fun,0.0063320814800193,4,bombardier new lrt,0.007122165215623556,17,buses work audit,0.011817632680084362,2
12,eglinton crosstown,0.005668575846928865,13,10-2016,canada ontario,0.0063320814800193,4,head says,0.006978954732572307,15,inaction noise wall,0.009811805975656418,2
13,cashing eglinton,0.005668575846928865,13,10-2016,bjj canada,0.0063320814800193,4,eglinton crosstown,0.006618551707123907,13,inaction noise,0.009811805975656418,2
14,cashing eglinton crosstown,0.005668575846928865,13,10-2016,canada ontario karate,0.005037137038702134,3,cashing eglinton crosstown,0.006618551707123907,13,wall graffiti,0.009811805975656418,2
15,counting bombardier new,0.005490471529649826,17,10-2016,detailed sedlescomb dr,0.004687594434872481,3,cashing eglinton,0.006618551707123907,13,line residual,0.008425916722716453,2
16,lrt lines,0.005490471529649826,17,10-2016,fun detailed sedlescomb,0.004687594434872481,3,crosstown air rights,0.00613654857554929,12,line residual delays,0.008425916722716453,2
17,new lrt,0.005490471529649826,17,10-2016,detailed sedlescomb,0.004687594434872481,3,acceptable head,0.0057840332216928265,12,shore east,0.008425916722716453,2
18,new lrt lines,0.005490471529649826,17,10-2016,sedlescomb dr,0.004687594434872481,3,acceptable head says,0.0057840332216928265,12,shore east line,0.008425916722716453,2
19,bombardier new lrt,0.005490471529649826,17,10-2016,sedlescomb dr mississauga,0.004687594434872481,3,problems acceptable head,0.0057840332216928265,12,following mornings,0.008425916722716453,2
0,topoli onpoli,0.01120412623521496,17,9-2016,fare integration,0.01507537688442211,3,job jobs,0.013074879542709692,14,gas leak,0.023753296466732073,3
1,job jobs,0.010075508886833832,14,9-2016,great day,0.01507537688442211,3,union station,0.01212949393382838,13,hr delay,0.017699115044247787,2
2,union station,0.009346686826767113,13,9-2016,great news,0.01507537688442211,3,topoli onpoli,0.011716186618214719,14,kathleen wynne,0.017699115044247787,2
3,fare integration,0.008823529411764706,12,9-2016,leslie woo,0.011926748658693382,3,rolling stock,0.011450381679389313,12,riders stuck broken,0.01672695496620185,4
4,patrick brown,0.007277991566495455,14,9-2016,cpo leslie,0.007305829854200745,2,patrick brown,0.008517259592727719,13,stuck broken,0.01672695496620185,4
5,hour delay,0.006034613849405794,15,9-2016,natural gas,0.0052611218778189205,4,target greenbelt,0.007668483747801326,12,riders stuck,0.01672695496620185,4
6,target greenbelt,0.005958284896581972,12,9-2016,shelve plans,0.0052611218778189205,4,finch west,0.006582652098670784,17,trains beyond,0.015304133855317712,2
7,finch west,0.005076092800928975,17,9-2016,plant power,0.0052611218778189205,4,hour delay,0.00601841430139377,13,topoli onpoli,0.01253701232011318,2
8,passengers three hour,0.003974779440681476,12,9-2016,plans natural gas,0.0052611218778189205,4,passengers three,0.00513480668209625,12,work needs done,0.01251516426878845,2
9,three hour delay,0.003974779440681476,12,9-2016,plans natural,0.0052611218778189205,4,three hour delay,0.00513480668209625,12,work needs,0.01251516426878845,2
10,three hour,0.003974779440681476,12,9-2016,natural gas plant,0.0052611218778189205,4,three hour,0.00513480668209625,12,give riders,0.01224585450610341,3
11,passengers three,0.003974779440681476,12,9-2016,community confident,0.0052611218778189205,4,passengers three hour,0.00513480668209625,12,give riders stuck,0.01224585450610341,3
12,bombardier competitors,0.0036852452547730583,15,9-2016,community confident shelve,0.0052611218778189205,4,bombardier competitors,0.0047829469500544845,15,many presto,0.011068202815690138,3
13,bombardier competitors finch,0.0036852452547730583,15,9-2016,gas plant power,0.0052611218778189205,4,bombardier competitors finch,0.0047829469500544845,15,readers failing,0.011068202815690138,3
14,finch west lrt,0.0036852452547730583,15,9-2016,gas plant,0.0052611218778189205,4,finch west lrt,0.0047829469500544845,15,card readers,0.00916566770603373,2
15,consider bombardier competitors,0.0036852452547730583,15,9-2016,confident shelve plans,0.0052611218778189205,4,consider bombardier competitors,0.0047829469500544845,15,presto card,0.00916566770603373,2
16,consider bombardier,0.0036852452547730583,15,9-2016,confident shelve,0.0052611218778189205,4,consider bombardier,0.0047829469500544845,15,presto card readers,0.00916566770603373,2
17,competitors finch west,0.0036852452547730583,15,9-2016,shelve plans natural,0.0052611218778189205,4,competitors finch west,0.0047829469500544845,15,readers failing presto,0.007743828086415708,2
18,competitors finch,0.0036852452547730583,15,9-2016,plant power eglinton,0.004051452307659212,3,competitors finch,0.0047829469500544845,15,concedes many,0.007743828086415708,2
19,west lrt,0.0036852452547730583,15,9-2016,power eglinton,0.004051452307659212,3,west lrt,0.0047829469500544845,15,concedes many presto,0.007743828086415708,2
